Zeit t / s,Spannung U_B1 / V,Relais R_1,Spannungsquelle S_1,Spannung U_A1 / V
9.86,0.30705,0,1,-0.0153
9.881,0.30705,0,1,-0.0153
9.901,0.30705,0,1,-0.0153
9.921,0.30705,0,1,-0.01515
9.941,0.30705,0,1,-0.0153
9.961,0.30705,0,1,-0.0153
9.981,0.30705,0,1,-0.01515
10.001,0.30705,0,1,-0.0153
10.021,0.30705,0,1,-0.01515
10.04,0.30705,0,1,-0.01515
10.061,0.30705,0,1,-0.01515
10.081,0.30705,0,1,-0.01515
10.101,0.30705,0,1,-0.01515
10.121,0.30705,0,1,-0.01515
10.14,0.30705,0,1,-0.01515
10.161,0.30705,0,1,-0.01515
10.18,0.30705,0,1,-0.01515
10.2,0.30705,0,1,-0.01515
10.221,0.30705,0,1,-0.01515
10.241,0.30705,0,1,-0.01515
10.261,0.30705,0,1,-0.01515
10.281,0.30705,0,1,-0.01515
10.301,0.30705,0,1,-0.01515
10.321,0.30705,0,1,-0.01515
10.341,0.30705,0,1,-0.01515
10.361,0.30705,0,1,-0.01515
10.381,0.30705,0,1,-0.01515
10.401,0.30705,0,1,-0.01515
10.421,0.30705,0,1,-0.01515
10.441,0.30705,0,1,-0.01515
10.461,0.30705,0,1,-0.01515
10.481,0.30705,0,1,-0.01515
10.501,0.30705,0,1,-0.01515
10.521,0.30705,0,1,-0.01515
10.541,0.30705,0,1,-0.01515
10.561,0.30705,0,1,-0.01515
10.581,0.30705,0,1,-0.01515
10.601,0.30705,0,1,-0.01515
10.621,0.30705,0,1,-0.01515
10.641,0.30705,0,1,-0.01515
10.661,0.30705,0,1,-0.015
10.68,0.30705,0,1,-0.015
10.701,0.30705,0,1,-0.015
10.721,0.30705,0,1,-0.015
10.741,0.30705,0,1,-0.015
10.761,0.30705,0,1,-0.015
10.781,0.30705,0,1,-0.015
10.801,0.30705,0,1,-0.015
10.821,0.30705,0,1,-0.015
10.841,0.30705,0,1,-0.015
10.861,0.30705,0,1,-0.015
10.881,0.30705,0,1,-0.015
10.901,0.30705,0,1,-0.015
10.921,0.30705,0,1,-0.015
10.941,0.30705,0,1,-0.015
10.96,0.30705,0,1,-0.015
10.981,0.30705,0,1,-0.015
10.999,0.30705,0,1,-0.015
11.021,0.30705,0,1,-0.015
11.041,0.30705,0,1,-0.015
11.061,0.30705,0,1,-0.015
11.081,0.30705,0,1,-0.015
11.101,0.30705,0,1,-0.015
11.121,0.30705,0,1,-0.015
11.141,0.30705,0,1,-0.015
11.161,0.30705,0,1,-0.015
11.181,0.30705,0,1,-0.015
11.2,0.30705,0,1,-0.015
11.22,0.30705,0,1,-0.015
11.241,0.30705,0,1,-0.015
11.261,0.30705,0,1,-0.015
11.281,0.30705,0,1,-0.01485
11.301,0.30705,0,1,-0.015
11.321,0.30705,0,1,-0.01485
11.341,0.30705,0,1,-0.015
11.361,0.30705,0,1,-0.01485
11.381,0.30705,0,1,-0.01485
11.401,0.30705,0,1,-0.01485
11.421,0.30705,0,1,-0.01485
11.441,0.30705,0,1,-0.01485
11.46,0.30705,0,1,-0.01485
11.48,0.30705,0,1,-0.01485
11.501,0.30705,0,1,-0.01485
11.521,0.30705,0,1,-0.01485
11.541,0.30705,0,1,-0.01485
11.561,0.30705,0,1,-0.01485
11.581,0.30705,0,1,-0.01485
11.601,0.30705,0,1,-0.01485
11.621,0.30705,0,1,-0.01485
11.641,0.30705,0,1,-0.01485
11.661,0.30705,0,1,-0.01485
11.681,0.30705,0,1,-0.01485
11.701,0.30705,0,1,-0.01485
11.721,0.30705,0,1,-0.01485
11.741,0.30705,0,1,-0.01485
11.76,0.30705,0,1,-0.01485
11.781,0.30705,0,1,-0.01485
